Date,TransactionID,CustomerID,ProductID,StoreID,Qty,TotalAmount,StoreName,GroupStore,Type,Latitude,Longitude,Age,Gender,Marital Status,Income,Product Name,Price
2022-07-16,TR48734,9,P5,11,2,8400,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,33,False,Married,9.92,Thai Tea,4200
2022-07-16,TR53450,251,P5,4,5,21000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,45,True,Married,3.38,Thai Tea,4200
2022-07-16,TR5550,382,P5,6,3,12600,Lingga,Lingga,Modern Trade,-5.135399,119.42379,54,False,Married,15.55,Thai Tea,4200
2022-07-16,TR56393,122,P5,10,2,8400,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,26,True,Single,0.14,Thai Tea,4200
2022-07-16,TR60388,4,P3,11,6,45000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,31,True,Married,4.87,Crackers,7500
2022-07-16,TR62166,84,P5,8,5,21000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,54,False,Married,18.12,Thai Tea,4200
2022-07-16,TR70759,405,P2,2,3,9600,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,18,False,Single,0.0,Ginger Candy ,3200
2022-07-16,TR75376,5,P5,6,3,12600,Lingga,Lingga,Modern Trade,-5.135399,119.42379,58,True,Married,3.57,Thai Tea,4200
2022-07-16,TR83364,325,P1,12,5,44000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,37,False,Single,3.25,Choco Bar,8800
2022-07-16,TR99601,343,P1,6,8,70400,Lingga,Lingga,Modern Trade,-5.135399,119.42379,29,False,Married,2.26,Choco Bar,8800
2022-08-16,TR10996,233,P2,11,5,16000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,43,True,Married,5.69,Ginger Candy ,3200
2022-08-16,TR11078,306,P5,9,4,16800,Lingga,Lingga,Modern Trade,-3.654703,128.190643,49,False,Married,16.52,Thai Tea,4200
2022-08-16,TR27017,133,P1,5,2,17600,Bonafid,Gita,General Trade,-7.250445,112.768845,47,True,Married,20.81,Choco Bar,8800
2022-08-16,TR67563,243,P10,12,4,60000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,38,False,Married,3.34,Cheese Stick,15000
2022-08-16,TR6865,233,P3,7,5,37500,Buana Indah,Buana,General Trade,3.316694,114.590111,43,True,Married,5.69,Crackers,7500
2022-08-16,TR88722,207,P5,6,3,12600,Lingga,Lingga,Modern Trade,-5.135399,119.42379,35,True,Married,10.54,Thai Tea,4200
2022-08-16,TR96686,164,P2,7,6,19200,Buana Indah,Buana,General Trade,3.316694,114.590111,18,True,Single,0.0,Ginger Candy ,3200
2022-09-16,TR12669,301,P10,8,1,15000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,60,False,Married,8.97,Cheese Stick,15000
2022-09-16,TR16147,111,P4,8,2,24000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,59,True,Married,4.59,Potato Chip,12000
2022-09-16,TR18405,139,P1,13,7,61600,Buana,Buana,General Trade,-1.26916,116.825264,38,True,Married,5.17,Choco Bar,8800
2022-09-16,TR22318,148,P4,11,2,24000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,45,False,Married,19.68,Potato Chip,12000
2022-09-16,TR24641,401,P10,2,2,30000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,45,False,Married,4.08,Cheese Stick,15000
2022-09-16,TR29719,421,P10,5,3,45000,Bonafid,Gita,General Trade,-7.250445,112.768845,35,False,Married,9.01,Cheese Stick,15000
2022-09-16,TR4394,31,P8,10,2,32000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,38,False,Married,9.61,Oat,16000
2022-09-16,TR45649,317,P9,6,4,40000,Lingga,Lingga,Modern Trade,-5.135399,119.42379,55,False,Married,13.89,Yoghurt,10000
2022-09-16,TR46900,319,P10,11,2,30000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,39,False,Married,8.82,Cheese Stick,15000
2022-09-16,TR48214,172,P5,9,4,16800,Lingga,Lingga,Modern Trade,-3.654703,128.190643,57,True,Married,8.96,Thai Tea,4200
2022-09-16,TR48554,178,P2,13,3,9600,Buana,Buana,General Trade,-1.26916,116.825264,43,False,Married,9.58,Ginger Candy ,3200
2022-09-16,TR56367,98,P4,11,4,48000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,56,False,Married,14.54,Potato Chip,12000
2022-09-16,TR57531,103,P2,4,4,12800,Gita Ginara,Gita,General Trade,-6.966667,110.416664,31,True,Single,4.01,Ginger Candy ,3200
2022-09-16,TR57863,3,P3,3,3,22500,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,32,True,Married,9.17,Crackers,7500
2022-09-16,TR6049,446,P7,3,2,18800,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,57,False,Married,7.81,Coffee Candy,9400
2022-09-16,TR624,257,P10,10,1,15000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,60,False,Married,4.25,Cheese Stick,15000
2022-09-16,TR73135,22,P4,7,4,48000,Buana Indah,Buana,General Trade,3.316694,114.590111,34,False,Single,9.91,Potato Chip,12000
2022-09-16,TR79050,317,P1,6,10,88000,Lingga,Lingga,Modern Trade,-5.135399,119.42379,55,False,Married,13.89,Choco Bar,8800
2022-09-16,TR79221,318,P7,2,2,18800,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,18,False,Single,3.64,Coffee Candy,9400
2022-09-16,TR8315,184,P7,5,5,47000,Bonafid,Gita,General Trade,-7.250445,112.768845,33,False,Single,13.93,Coffee Candy,9400
2022-09-16,TR88240,80,P10,1,4,60000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,44,False,Married,13.45,Cheese Stick,15000
2022-10-16,TR27722,218,P4,13,1,12000,Buana,Buana,General Trade,-1.26916,116.825264,29,False,Married,3.52,Potato Chip,12000
2022-10-16,TR60087,152,P7,8,4,37600,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,59,True,Married,10.68,Coffee Candy,9400
2022-10-16,TR64308,173,P10,4,4,60000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,59,False,Married,4.59,Cheese Stick,15000
2022-10-16,TR65240,406,P4,10,2,24000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,38,True,Married,8.64,Potato Chip,12000
2022-10-16,TR72825,257,P7,6,5,47000,Lingga,Lingga,Modern Trade,-5.135399,119.42379,60,False,Married,4.25,Coffee Candy,9400
2022-10-16,TR83792,310,P3,5,5,37500,Bonafid,Gita,General Trade,-7.250445,112.768845,23,False,Married,4.17,Crackers,7500
2022-10-16,TR91532,44,P5,9,3,12600,Lingga,Lingga,Modern Trade,-3.654703,128.190643,40,False,Married,10.65,Thai Tea,4200
2022-11-16,TR13607,54,P8,2,2,32000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,42,False,Single,9.68,Oat,16000
2022-11-16,TR35471,280,P4,7,3,36000,Buana Indah,Buana,General Trade,3.316694,114.590111,60,True,Married,9.57,Potato Chip,12000
2022-11-16,TR36786,405,P1,8,6,52800,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,18,False,Single,0.0,Choco Bar,8800
2022-11-16,TR3945,38,P5,14,3,12600,Priangan,Priangan,Modern Trade,-5.45,105.26667,56,False,Married,14.32,Thai Tea,4200
2022-11-16,TR41738,15,P10,8,2,30000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,30,False,Married,4.52,Cheese Stick,15000
2022-11-16,TR55015,407,P2,9,3,9600,Lingga,Lingga,Modern Trade,-3.654703,128.190643,53,True,Married,9.27,Ginger Candy ,3200
2022-11-16,TR56831,173,P10,5,4,60000,Bonafid,Gita,General Trade,-7.250445,112.768845,59,False,Married,4.59,Cheese Stick,15000
2022-11-16,TR60769,445,P5,13,5,21000,Buana,Buana,General Trade,-1.26916,116.825264,51,False,Married,14.48,Thai Tea,4200
2022-11-16,TR92445,53,P8,1,1,16000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,32,False,Married,7.36,Oat,16000
2022-11-16,TR95658,217,P6,14,2,36000,Priangan,Priangan,Modern Trade,-5.45,105.26667,39,True,Single,6.96,Cashew,18000
2022-11-16,TR95680,156,P5,14,2,8400,Priangan,Priangan,Modern Trade,-5.45,105.26667,44,False,Married,3.87,Thai Tea,4200
2022-12-16,TR14963,374,P4,4,5,60000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,32,False,Single,5.4,Potato Chip,12000
2022-12-16,TR15868,42,P10,11,2,30000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,60,False,Married,10.28,Cheese Stick,15000
2022-12-16,TR30673,279,P6,8,4,72000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,62,False,Married,5.35,Cashew,18000
2022-12-16,TR46911,400,P9,12,1,10000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,23,True,Single,2.79,Yoghurt,10000
2022-12-16,TR63969,238,P7,6,5,47000,Lingga,Lingga,Modern Trade,-5.135399,119.42379,26,False,Single,6.61,Coffee Candy,9400
2022-12-16,TR89462,102,P2,4,3,9600,Gita Ginara,Gita,General Trade,-6.966667,110.416664,39,False,Married,6.44,Ginger Candy ,3200
2022-12-16,TR92249,249,P6,8,1,18000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,47,False,Married,13.34,Cashew,18000
2022-12-16,TR96927,422,P10,9,4,60000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,21,True,Single,3.88,Cheese Stick,15000
2022-01-17,TR12572,264,P1,1,8,70400,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,21,True,Single,1.12,Choco Bar,8800
2022-01-17,TR16416,162,P8,11,2,32000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,49,False,Married,11.46,Oat,16000
2022-01-17,TR19683,446,P10,13,5,75000,Buana,Buana,General Trade,-1.26916,116.825264,57,False,Married,7.81,Cheese Stick,15000
2022-01-17,TR28079,217,P5,11,3,12600,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,39,True,Single,6.96,Thai Tea,4200
2022-01-17,TR28209,447,P3,9,5,37500,Lingga,Lingga,Modern Trade,-3.654703,128.190643,54,True,Married,20.37,Crackers,7500
2022-01-17,TR2841,16,P7,2,6,56400,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,52,False,Married,11.8,Coffee Candy,9400
2022-01-17,TR28854,136,P9,8,4,40000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,28,True,Married,2.96,Yoghurt,10000
2022-01-17,TR28928,110,P10,4,5,75000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,19,False,Married,2.41,Cheese Stick,15000
2022-01-17,TR3941,177,P7,7,2,18800,Buana Indah,Buana,General Trade,3.316694,114.590111,33,True,Married,8.06,Coffee Candy,9400
2022-01-17,TR55188,398,P5,6,5,21000,Lingga,Lingga,Modern Trade,-5.135399,119.42379,33,False,Married,7.44,Thai Tea,4200
2022-01-17,TR67971,177,P2,2,5,16000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,33,True,Married,8.06,Ginger Candy ,3200
2022-01-17,TR81233,71,P3,13,6,45000,Buana,Buana,General Trade,-1.26916,116.825264,46,False,Married,12.42,Crackers,7500
2022-01-17,TR84034,439,P5,8,5,21000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,35,False,Single,12.34,Thai Tea,4200
2022-01-17,TR8508,401,P5,14,4,16800,Priangan,Priangan,Modern Trade,-5.45,105.26667,45,False,Married,4.08,Thai Tea,4200
2022-01-17,TR88404,296,P5,3,5,21000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,38,True,Single,3.18,Thai Tea,4200
2022-01-17,TR91007,37,P10,2,5,75000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,51,False,Married,17.11,Cheese Stick,15000
2022-01-17,TR98921,187,P8,9,2,32000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,49,True,Married,9.18,Oat,16000
2022-02-17,TR12401,17,P6,12,1,18000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,35,False,Married,3.14,Cashew,18000
2022-02-17,TR3972,93,P3,3,2,15000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,32,False,Married,4.85,Crackers,7500
2022-02-17,TR45561,254,P4,9,1,12000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,58,False,Single,6.05,Potato Chip,12000
2022-02-17,TR48808,289,P2,8,6,19200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,29,False,Married,2.37,Ginger Candy ,3200
2022-02-17,TR49092,116,P5,9,3,12600,Lingga,Lingga,Modern Trade,-3.654703,128.190643,51,True,Married,15.77,Thai Tea,4200
2022-02-17,TR49903,270,P8,12,2,32000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,49,True,Married,8.81,Oat,16000
2022-02-17,TR50781,370,P8,10,2,32000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,26,True,Single,1.28,Oat,16000
2022-02-17,TR55120,162,P5,2,3,12600,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,49,False,Married,11.46,Thai Tea,4200
2022-02-17,TR59782,114,P10,9,1,15000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,22,False,Single,3.14,Cheese Stick,15000
2022-02-17,TR65019,302,P3,4,6,45000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,51,False,Married,15.43,Crackers,7500
2022-02-17,TR72122,140,P1,3,3,26400,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,54,False,Married,9.57,Choco Bar,8800
2022-02-17,TR74224,91,P3,8,4,30000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,59,False,Married,9.85,Crackers,7500
2022-02-17,TR77859,435,P9,9,5,50000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,29,True,Married,3.61,Yoghurt,10000
2022-02-17,TR90393,333,P3,11,5,37500,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,47,False,Married,17.99,Crackers,7500
2022-02-17,TR92478,42,P8,8,2,32000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,60,False,Married,10.28,Oat,16000
2022-02-17,TR93081,359,P10,3,1,15000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,46,False,Married,19.99,Cheese Stick,15000
2022-03-17,TR17751,39,P7,9,5,47000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,66,True,Married,6.19,Coffee Candy,9400
2022-03-17,TR30399,376,P9,2,5,50000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,44,False,Married,14.65,Yoghurt,10000
2022-03-17,TR36780,169,P7,9,5,47000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,34,False,Married,3.97,Coffee Candy,9400
2022-03-17,TR37733,163,P4,13,1,12000,Buana,Buana,General Trade,-1.26916,116.825264,47,True,Married,6.3,Potato Chip,12000
2022-03-17,TR38159,18,P6,10,3,54000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,47,False,Married,13.6,Cashew,18000
2022-03-17,TR3858,413,P7,9,5,47000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,31,False,Married,8.8,Coffee Candy,9400
2022-03-17,TR41507,331,P6,1,3,54000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,54,False,Married,16.19,Cashew,18000
2022-03-17,TR49377,243,P2,3,6,19200,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,38,False,Married,3.34,Ginger Candy ,3200
2022-03-17,TR53260,214,P3,12,1,7500,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,52,False,Married,13.14,Crackers,7500
2022-03-17,TR56955,407,P5,14,4,16800,Priangan,Priangan,Modern Trade,-5.45,105.26667,53,True,Married,9.27,Thai Tea,4200
2022-03-17,TR58793,345,P3,9,4,30000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,31,False,Married,5.06,Crackers,7500
2022-03-17,TR59848,340,P5,7,3,12600,Buana Indah,Buana,General Trade,3.316694,114.590111,41,False,Single,10.9,Thai Tea,4200
2022-03-17,TR62311,219,P3,11,2,15000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,39,False,Single,9.73,Crackers,7500
2022-03-17,TR68548,203,P3,1,5,37500,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,53,False,Married,17.2,Crackers,7500
2022-03-17,TR72611,257,P9,10,2,20000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,60,False,Married,4.25,Yoghurt,10000
2022-03-17,TR74280,168,P2,9,6,19200,Lingga,Lingga,Modern Trade,-3.654703,128.190643,27,False,Married,4.88,Ginger Candy ,3200
2022-03-17,TR79500,347,P5,8,4,16800,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,26,True,Single,3.69,Thai Tea,4200
2022-03-17,TR79584,42,P5,3,4,16800,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,60,False,Married,10.28,Thai Tea,4200
2022-03-17,TR90445,140,P3,13,5,37500,Buana,Buana,General Trade,-1.26916,116.825264,54,False,Married,9.57,Crackers,7500
2022-03-17,TR98048,430,P6,6,3,54000,Lingga,Lingga,Modern Trade,-5.135399,119.42379,55,True,Single,18.37,Cashew,18000
2022-03-17,TR98668,170,P6,14,4,72000,Priangan,Priangan,Modern Trade,-5.45,105.26667,36,False,Married,7.55,Cashew,18000
2022-03-17,TR99654,61,P8,14,1,16000,Priangan,Priangan,Modern Trade,-5.45,105.26667,40,False,Married,7.0,Oat,16000
2022-04-17,TR11510,233,P10,13,2,30000,Buana,Buana,General Trade,-1.26916,116.825264,43,True,Married,5.69,Cheese Stick,15000
2022-04-17,TR25259,280,P4,10,1,12000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,60,True,Married,9.57,Potato Chip,12000
2022-04-17,TR32800,354,P6,13,1,18000,Buana,Buana,General Trade,-1.26916,116.825264,53,True,Married,16.94,Cashew,18000
2022-04-17,TR34544,389,P5,7,5,21000,Buana Indah,Buana,General Trade,3.316694,114.590111,30,True,Married,3.72,Thai Tea,4200
2022-04-17,TR36123,296,P5,9,3,12600,Lingga,Lingga,Modern Trade,-3.654703,128.190643,38,True,Single,3.18,Thai Tea,4200
2022-04-17,TR5075,28,P2,10,6,19200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,55,False,Married,6.08,Ginger Candy ,3200
2022-04-17,TR65917,120,P7,8,6,56400,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,30,False,Married,2.48,Coffee Candy,9400
2022-04-17,TR78331,408,P1,6,8,70400,Lingga,Lingga,Modern Trade,-5.135399,119.42379,34,True,Married,9.45,Choco Bar,8800
2022-04-17,TR83136,268,P8,7,1,16000,Buana Indah,Buana,General Trade,3.316694,114.590111,49,True,Single,5.18,Oat,16000
2022-04-17,TR83303,101,P2,2,3,9600,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,61,True,Married,54.2,Ginger Candy ,3200
2022-04-17,TR89342,436,P9,13,7,70000,Buana,Buana,General Trade,-1.26916,116.825264,51,True,Married,18.89,Yoghurt,10000
2022-04-17,TR94512,404,P2,12,3,9600,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,22,False,Single,2.69,Ginger Candy ,3200
2022-05-17,TR10446,183,P7,10,6,56400,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,27,True,Single,0.18,Coffee Candy,9400
2022-05-17,TR15529,297,P2,2,5,16000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,41,True,Married,12.13,Ginger Candy ,3200
2022-05-17,TR21967,51,P6,2,2,36000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,36,False,Married,7.95,Cashew,18000
2022-05-17,TR24752,343,P9,5,1,10000,Bonafid,Gita,General Trade,-7.250445,112.768845,29,False,Married,2.26,Yoghurt,10000
2022-05-17,TR25636,270,P10,13,5,75000,Buana,Buana,General Trade,-1.26916,116.825264,49,True,Married,8.81,Cheese Stick,15000
2022-05-17,TR31781,220,P3,10,1,7500,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,45,False,Married,16.35,Crackers,7500
2022-05-17,TR40506,414,P3,12,6,45000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,21,True,Single,0.74,Crackers,7500
2022-05-17,TR47451,76,P8,8,1,16000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,38,True,Married,7.88,Oat,16000
2022-05-17,TR54580,237,P4,8,4,48000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,35,True,Married,8.14,Potato Chip,12000
2022-05-17,TR54637,188,P9,8,3,30000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,46,True,Married,25.22,Yoghurt,10000
2022-05-17,TR64172,42,P3,9,6,45000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,60,False,Married,10.28,Crackers,7500
2022-05-17,TR64822,169,P5,3,2,8400,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,34,False,Married,3.97,Thai Tea,4200
2022-05-17,TR65736,47,P2,13,4,12800,Buana,Buana,General Trade,-1.26916,116.825264,35,True,Married,9.56,Ginger Candy ,3200
2022-05-17,TR66244,278,P3,5,1,7500,Bonafid,Gita,General Trade,-7.250445,112.768845,31,True,Married,9.76,Crackers,7500
2022-05-17,TR83001,105,P9,1,3,30000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,61,False,Married,7.54,Yoghurt,10000
2022-05-17,TR86569,273,P9,14,3,30000,Priangan,Priangan,Modern Trade,-5.45,105.26667,27,True,Married,3.32,Yoghurt,10000
2022-05-17,TR86850,403,P1,4,8,70400,Gita Ginara,Gita,General Trade,-6.966667,110.416664,30,False,Married,4.06,Choco Bar,8800
2022-05-17,TR91018,91,P8,5,2,32000,Bonafid,Gita,General Trade,-7.250445,112.768845,59,False,Married,9.85,Oat,16000
2022-05-17,TR98083,241,P2,5,3,9600,Bonafid,Gita,General Trade,-7.250445,112.768845,24,True,Single,0.57,Ginger Candy ,3200
2022-05-17,TR99535,442,P5,8,3,12600,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,42,True,Married,14.88,Thai Tea,4200
2022-06-17,TR10160,440,P6,11,4,72000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,40,False,Married,3.47,Cashew,18000
2022-06-17,TR16136,315,P8,2,2,32000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,29,True,Married,4.18,Oat,16000
2022-06-17,TR17852,133,P4,1,2,24000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,47,True,Married,20.81,Potato Chip,12000
2022-06-17,TR20938,43,P5,10,4,16800,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,53,False,Married,16.64,Thai Tea,4200
2022-06-17,TR22460,299,P4,14,5,60000,Priangan,Priangan,Modern Trade,-5.45,105.26667,37,True,Married,4.54,Potato Chip,12000
2022-06-17,TR31363,232,P10,7,2,30000,Buana Indah,Buana,General Trade,3.316694,114.590111,62,False,Married,7.32,Cheese Stick,15000
2022-06-17,TR31626,210,P5,11,4,16800,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,33,False,Married,10.9,Thai Tea,4200
2022-06-17,TR382,198,P7,6,5,47000,Lingga,Lingga,Modern Trade,-5.135399,119.42379,45,False,Married,10.69,Coffee Candy,9400
2022-06-17,TR41210,61,P2,14,6,19200,Priangan,Priangan,Modern Trade,-5.45,105.26667,40,False,Married,7.0,Ginger Candy ,3200
2022-06-17,TR42952,196,P2,6,4,12800,Lingga,Lingga,Modern Trade,-5.135399,119.42379,34,False,Married,3.17,Ginger Candy ,3200
2022-06-17,TR51674,296,P8,7,2,32000,Buana Indah,Buana,General Trade,3.316694,114.590111,38,True,Single,3.18,Oat,16000
2022-06-17,TR58718,274,P2,8,4,12800,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,48,False,Married,11.99,Ginger Candy ,3200
2022-06-17,TR5995,102,P3,11,6,45000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,39,False,Married,6.44,Crackers,7500
2022-06-17,TR65951,383,P5,11,3,12600,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,39,False,Married,3.27,Thai Tea,4200
2022-06-17,TR72086,197,P9,5,3,30000,Bonafid,Gita,General Trade,-7.250445,112.768845,51,False,Married,13.33,Yoghurt,10000
2022-06-17,TR89247,115,P5,3,4,16800,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,39,False,Married,5.07,Thai Tea,4200
2022-06-17,TR95405,104,P2,11,5,16000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,31,True,Married,7.92,Ginger Candy ,3200
2022-07-17,TR36570,330,P5,3,2,8400,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,61,True,Married,7.0,Thai Tea,4200
2022-07-17,TR49164,181,P10,4,2,30000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,33,True,Married,9.94,Cheese Stick,15000
2022-07-17,TR60869,41,P1,12,2,17600,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,51,False,Married,16.42,Choco Bar,8800
2022-07-17,TR62363,40,P5,14,2,8400,Priangan,Priangan,Modern Trade,-5.45,105.26667,19,False,Single,3.48,Thai Tea,4200
2022-07-17,TR64731,303,P3,11,5,37500,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,45,False,Married,10.34,Crackers,7500
2022-07-17,TR67347,219,P3,4,3,22500,Gita Ginara,Gita,General Trade,-6.966667,110.416664,39,False,Single,9.73,Crackers,7500
2022-07-17,TR68474,322,P10,3,4,60000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,41,False,Married,20.01,Cheese Stick,15000
2022-07-17,TR68921,326,P9,2,6,60000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,24,True,Single,2.69,Yoghurt,10000
2022-07-17,TR75493,67,P2,9,7,22400,Lingga,Lingga,Modern Trade,-3.654703,128.190643,19,False,Single,0.0,Ginger Candy ,3200
2022-07-17,TR8136,174,P10,6,5,75000,Lingga,Lingga,Modern Trade,-5.135399,119.42379,45,True,Married,17.34,Cheese Stick,15000
2022-07-17,TR83187,60,P9,9,1,10000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,56,False,Married,10.61,Yoghurt,10000
2022-07-17,TR89318,183,P3,12,1,7500,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,27,True,Single,0.18,Crackers,7500
2022-07-17,TR93507,58,P3,6,1,7500,Lingga,Lingga,Modern Trade,-5.135399,119.42379,27,True,Married,4.43,Crackers,7500
2022-08-17,TR17343,294,P5,7,5,21000,Buana Indah,Buana,General Trade,3.316694,114.590111,54,True,Married,19.07,Thai Tea,4200
2022-08-17,TR23240,71,P10,1,1,15000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,46,False,Married,12.42,Cheese Stick,15000
2022-08-17,TR23581,374,P6,11,3,54000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,32,False,Single,5.4,Cashew,18000
2022-08-17,TR24726,400,P5,9,4,16800,Lingga,Lingga,Modern Trade,-3.654703,128.190643,23,True,Single,2.79,Thai Tea,4200
2022-08-17,TR31792,3,P5,13,4,16800,Buana,Buana,General Trade,-1.26916,116.825264,32,True,Married,9.17,Thai Tea,4200
2022-08-17,TR36668,311,P8,1,3,48000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,61,True,Married,7.64,Oat,16000
2022-08-17,TR38813,330,P4,7,2,24000,Buana Indah,Buana,General Trade,3.316694,114.590111,61,True,Married,7.0,Potato Chip,12000
