tanggal;wilayah;waktu;cuaca;kelembaban_persen;suhu_derajat_celcius
21/01/2018;Jakarta Barat;Malam;Berawan;65 - 95;24 - 32
21/01/2018;Jakarta Barat;Pagi;Berawan;65 - 95;24 - 32
21/01/2018;Jakarta Barat;Siang;Berawan;65 - 95;24 - 32
21/01/2018;Jakarta Pusat;Dini Hari;Hujan Lokal;65 - 95;24 - 32
21/01/2018;Jakarta Pusat;Malam;Berawan;65 - 95;24 - 32
21/01/2018;Jakarta Pusat;Pagi;Berawan;65 - 95;24 - 32
21/01/2018;Jakarta Pusat;Siang;Hujan Lokal;65 - 95;24 - 32
21/01/2018;Jakarta Selatan;Dini Hari;Hujan Lokal;65 - 95;24 - 32
21/01/2018;Jakarta Selatan;Malam;Berawan ;65 - 95;24 - 32
21/01/2018;Jakarta Selatan;Pagi;Berawan ;65 - 95;24 - 32
21/01/2018;Jakarta Selatan;Siang;Hujan Lokal;65 - 95;24 - 32
21/01/2018;Jakarta Timur;Dini Hari;Hujan Lokal;65 - 95;24 - 32
21/01/2018;Jakarta Timur;Malam;Berawan ;65 - 95;24 - 32
21/01/2018;Jakarta Timur;Pagi;Berawan;65 - 95;24 - 32
21/01/2018;Jakarta Timur;Siang;Hujan Lokal;65 - 95;24 - 32
21/01/2018;Jakarta Utara;Dini Hari;Hujan Lokal;65 - 95;24 - 32
21/01/2018;Jakarta Utara;Malam;Berawan ;65 - 95;24 - 32
21/01/2018;Jakarta Utara;Pagi;Berawan;65 - 95;24 - 32
21/01/2018;Jakarta Utara;Siang;Hujan Lokal;65 - 95;24 - 32
21/01/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;65 - 95;24 - 32
21/01/2018;Kepulauan Seribu;Malam;Hujan Lokal;65 - 95;24 - 32
21/01/2018;Kepulauan Seribu;Pagi;Berawan;65 - 95;24 - 32
21/01/2018;Kepulauan Seribu;Siang;Berawan;65 - 95;24 - 32
22/01/2018;Jakarta Barat;Dini Hari;Berawan;75 - 95;24 - 30
22/01/2018;Jakarta Barat;Malam;Hujan Lokal;75 - 95;24 - 30
22/01/2018;Jakarta Barat;Pagi;Hujan Lokal;75 - 95;24 - 30
22/01/2018;Jakarta Barat;Siang;Hujan Sedang;75 - 95;24 - 30
22/01/2018;Jakarta Pusat;Dini Hari;Berawan;75 - 95;24 - 30
22/01/2018;Jakarta Pusat;Malam;Hujan Lokal;75 - 95;24 - 30
22/01/2018;Jakarta Pusat;Pagi;Hujan Lokal;75 - 95;24 - 30
22/01/2018;Jakarta Pusat;Siang;Hujan Sedang;75 - 95;24 - 30
22/01/2018;Jakarta Selatan;Dini Hari;Berawan;75 - 95;24 - 30
22/01/2018;Jakarta Selatan;Malam;Berawan;75 - 95;24 - 30
22/01/2018;Jakarta Selatan;Pagi;Hujan Lokal;75 - 95;24 - 30
22/01/2018;Jakarta Selatan;Siang;Hujan Petir;75 - 95;24 - 30
22/01/2018;Jakarta Timur;Dini Hari;Berawan;75 - 95;24 - 30
22/01/2018;Jakarta Timur;Malam;Hujan Lokal;75 - 95;24 - 30
22/01/2018;Jakarta Timur;Pagi;Hujan Lokal;75 - 95;24 - 30
22/01/2018;Jakarta Timur;Siang;Hujan Petir;75 - 95;24 - 30
22/01/2018;Jakarta Utara;Dini Hari;Berawan;75 - 95;24 - 30
22/01/2018;Jakarta Utara;Malam;Hujan Lokal;75 - 95;24 - 30
22/01/2018;Jakarta Utara;Pagi;Hujan Lokal;75 - 95;24 - 30
22/01/2018;Jakarta Utara;Siang;Hujan Ringan;75 - 95;24 - 30
22/01/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;75 - 95;24 - 30
22/01/2018;Kepulauan Seribu;Malam;Berawan;75 - 95;24 - 30
22/01/2018;Kepulauan Seribu;Pagi;Hujan Lokal;75 - 95;24 - 30
22/01/2018;Kepulauan Seribu;Siang;Berawan;75 - 95;24 - 30
23/01/2018;Jakarta Barat;Dini Hari;Berawan;70 - 95;24 - 30
23/01/2018;Jakarta Barat;Malam;Hujan Lokal;70 - 95;24 - 30
23/01/2018;Jakarta Barat;Pagi;Hujan Lokal;70 - 95;24 - 30
23/01/2018;Jakarta Barat;Siang;Hujan Petir;70 - 95;24 - 30
23/01/2018;Jakarta Pusat;Dini Hari;Berawan;70 - 95;24 - 30
23/01/2018;Jakarta Pusat;Malam;Berawan;70 - 95;24 - 30
23/01/2018;Jakarta Pusat;Pagi;Hujan Lokal;70 - 95;24 - 30
23/01/2018;Jakarta Pusat;Siang;Hujan Ringan;70 - 95;24 - 30
23/01/2018;Jakarta Selatan;Dini Hari;Berawan;70 - 95;24 - 30
23/01/2018;Jakarta Selatan;Malam;Hujan Lokal;70 - 95;24 - 30
23/01/2018;Jakarta Selatan;Pagi;Berawan;70 - 95;24 - 30
23/01/2018;Jakarta Selatan;Siang;Hujan Petir;70 - 95;24 - 30
23/01/2018;Jakarta Timur;Dini Hari;Berawan;70 - 95;24 - 30
23/01/2018;Jakarta Timur;Malam;Hujan Lokal;70 - 95;24 - 30
23/01/2018;Jakarta Timur;Pagi;Hujan Lokal;70 - 95;24 - 30
23/01/2018;Jakarta Timur;Siang;Hujan Petir;70 - 95;24 - 30
23/01/2018;Jakarta Utara;Dini Hari;Berawan;70 - 95;24 - 30
23/01/2018;Jakarta Utara;Malam;Berawan;70 - 95;24 - 30
23/01/2018;Jakarta Utara;Pagi;Hujan Loka;70 - 95;24 - 30
23/01/2018;Jakarta Utara;Siang;Hujan Ringan;70 - 95;24 - 30
23/01/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;70 - 95;24 - 30
23/01/2018;Kepulauan Seribu;Malam;Hujan Lokal;70 - 95;24 - 30
23/01/2018;Kepulauan Seribu;Pagi;Hujan Lokal;70 - 95;24 - 30
23/01/2018;Kepulauan Seribu;Siang;Berawan;70 - 95;24 - 30
24/01/2018;Jakarta Barat;Dini Hari;Cerah Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Barat;Malam;Cerah Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Barat;Pagi;Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Barat;Siang;Berawan Tebal;80 - 95;24 - 28
24/01/2018;Jakarta Pusat;Dini Hari;Cerah Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Pusat;Malam;Cerah Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Pusat;Pagi;Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Pusat;Siang;Hujan Sedang;80 - 95;24 - 28
24/01/2018;Jakarta Selatan;Dini Hari;Cerah Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Selatan;Malam;Cerah Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Selatan;Pagi;Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Selatan;Siang;Berawan Tebal;80 - 95;24 - 28
24/01/2018;Jakarta Timur;Dini Hari;Cerah Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Timur;Malam;Cerah Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Timur;Pagi;Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Timur;Siang;Hujan Sedang;80 - 95;24 - 28
24/01/2018;Jakarta Utara;Dini Hari;Cerah Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Utara;Malam;Hujan Ringan;80 - 95;24 - 28
24/01/2018;Jakarta Utara;Pagi;Berawan;80 - 95;24 - 28
24/01/2018;Jakarta Utara;Siang;Hujan Sedang;80 - 95;24 - 28
24/01/2018;Kepulauan Seribu;Dini Hari;Hujan Ringan;80 - 95;24 - 28
24/01/2018;Kepulauan Seribu;Malam;Hujan Ringan;80 - 95;24 - 28
24/01/2018;Kepulauan Seribu;Pagi;Berawan;80 - 95;24 - 28
24/01/2018;Kepulauan Seribu;Siang;Hujan Sedang;80 - 95;24 - 28
25/01/2018;Jakarta Barat;Dini Hari;Hujan Lokal;70 - 95;25 - 30
25/01/2018;Jakarta Barat;Malam;Cerah Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Barat;Pagi;Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Barat;Siang;Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Pusat;Dini Hari;Hujan Lokal;70 - 95;25 - 30
25/01/2018;Jakarta Pusat;Malam;Cerah Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Pusat;Pagi;Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Pusat;Siang;Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Selatan;Dini Hari;Hujan Lokal;70 - 95;25 - 30
25/01/2018;Jakarta Selatan;Malam;Cerah Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Selatan;Pagi;Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Selatan;Siang;Hujan Lokal;70 - 95;25 - 30
25/01/2018;Jakarta Timur;Dini Hari;Hujan Lokal;70 - 95;25 - 30
25/01/2018;Jakarta Timur;Malam;Cerah Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Timur;Pagi;Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Timur;Siang;Hujan Lokal;70 - 95;25 - 30
25/01/2018;Jakarta Utara;Dini Hari;Hujan Lokal;70 - 95;25 - 30
25/01/2018;Jakarta Utara;Malam;Cerah Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Utara;Pagi;Berawan;70 - 95;25 - 30
25/01/2018;Jakarta Utara;Siang;Berawan;70 - 95;25 - 30
25/01/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;70 - 95;25 - 30
25/01/2018;Kepulauan Seribu;Malam;Cerah Berawan;70 - 95;25 - 30
25/01/2018;Kepulauan Seribu;Pagi;Berawan;70 - 95;25 - 30
25/01/2018;Kepulauan Seribu;Siang;Berawan;70 - 95;25 - 30
26/01/2018;Jakarta Barat;Dini Hari;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Barat;Malam;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Barat;Pagi;Berawan;70 - 95;24 - 30
26/01/2018;Jakarta Barat;Siang;Hujan Lokal;70 - 95;24 - 30
26/01/2018;Jakarta Pusat;Dini Hari;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Pusat;Malam;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Pusat;Pagi;Berawan;70 - 95;24 - 30
26/01/2018;Jakarta Pusat;Siang;Hujan Lokal;70 - 95;24 - 30
26/01/2018;Jakarta Selatan;Dini Hari;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Selatan;Malam;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Selatan;Pagi;Berawan ;70 - 95;24 - 30
26/01/2018;Jakarta Selatan;Siang;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Timur;Dini Hari;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Timur;Malam;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Timur;Pagi;Berawan;70 - 95;24 - 30
26/01/2018;Jakarta Timur;Siang;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Utara;Dini Hari;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Utara;Malam;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Jakarta Utara;Pagi;Berawan;70 - 95;24 - 30
26/01/2018;Jakarta Utara;Siang;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Kepulauan Seribu;Dini Hari;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Kepulauan Seribu;Malam;Hujan Ringan;70 - 95;24 - 30
26/01/2018;Kepulauan Seribu;Pagi;Berawan;70 - 95;24 - 30
26/01/2018;Kepulauan Seribu;Siang;Hujan Lokal;70 - 95;24 - 30
27/01/2018;Jakarta Barat;Dini Hari;Cerah Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Barat;Malam;Cerah Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Barat;Pagi;Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Barat;Siang;Hujan Lokal;70 - 95;24 - 29
27/01/2018;Jakarta Pusat;Dini Hari;Cerah Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Pusat;Malam;Cerah Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Pusat;Pagi;Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Pusat;Siang;Hujan Ringan;70 - 95;24 - 29
27/01/2018;Jakarta Selatan;Dini Hari;Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Selatan;Malam;Hujan Ringan;70 - 95;24 - 29
27/01/2018;Jakarta Selatan;Pagi;Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Selatan;Siang;Hujan Lokal;70 - 95;24 - 29
27/01/2018;Jakarta Timur;Dini Hari;Cerah Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Timur;Malam;Hujan Ringan;70 - 95;24 - 29
27/01/2018;Jakarta Timur;Pagi;Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Timur;Siang;Hujan Ringan;70 - 95;24 - 29
27/01/2018;Jakarta Utara;Dini Hari;Hujan Ringan;70 - 95;24 - 29
27/01/2018;Jakarta Utara;Malam;Cerah Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Utara;Pagi;Berawan;70 - 95;24 - 29
27/01/2018;Jakarta Utara;Siang;Cerah Berawan;70 - 95;24 - 29
27/01/2018;Kepulauan Seribu;Dini Hari;Hujan Sedang;70 - 95;24 - 29
27/01/2018;Kepulauan Seribu;Malam;Cerah Berawan;70 - 95;24 - 29
27/01/2018;Kepulauan Seribu;Pagi;Berawan;70 - 95;24 - 29
27/01/2018;Kepulauan Seribu;Siang;Cerah Berawan;70 - 95;24 - 29
28/01/2018;Jakarta Barat;Dini Hari;Hujan Petir;80 - 95;24 - 29
28/01/2018;Jakarta Barat;Malam;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Barat;Pagi;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Barat;Siang;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Pusat;Dini Hari;Hujan Petir;80 - 95;24 - 29
28/01/2018;Jakarta Pusat;Malam;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Pusat;Pagi;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Pusat;Siang;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Selatan;Dini Hari;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Selatan;Malam;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Selatan;Pagi;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Selatan;Siang;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Timur;Dini Hari;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Timur;Malam;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Timur;Pagi;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Timur;Siang;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Utara;Dini Hari;Hujan Petir;80 - 95;24 - 29
28/01/2018;Jakarta Utara;Malam;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Jakarta Utara;Pagi;Hujan Sedang;80 - 95;24 - 29
28/01/2018;Jakarta Utara;Siang;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Kepulauan Seribu;Dini Hari;Hujan Sedang;80 - 95;24 - 29
28/01/2018;Kepulauan Seribu;Malam;Hujan Ringan;80 - 95;24 - 29
28/01/2018;Kepulauan Seribu;Pagi;Hujan Sedang;80 - 95;24 - 29
28/01/2018;Kepulauan Seribu;Siang;Hujan Ringan;80 - 95;24 - 29
29/01/2018;Jakarta Barat;Dini Hari;Hujan Ringan;75 - 95;24 - 30
29/01/2018;Jakarta Barat;Malam;Berawan Tebal;75 - 95;24 - 30
29/01/2018;Jakarta Barat;Pagi;Hujan Petir;75 - 95;24 - 30
29/01/2018;Jakarta Barat;Siang;Hujan Ringan;75 - 95;24 - 30
29/01/2018;Jakarta Pusat;Dini Hari;Berawan;75 - 95;24 - 30
29/01/2018;Jakarta Pusat;Malam;Berawan Tebal;75 - 95;24 - 30
29/01/2018;Jakarta Pusat;Pagi;Hujan Ringan;75 - 95;24 - 30
29/01/2018;Jakarta Pusat;Siang;Hujan Lokal;75 - 95;24 - 30
29/01/2018;Jakarta Selatan;Dini Hari;Berawan;75 - 95;24 - 30
29/01/2018;Jakarta Selatan;Malam;Berawan Tebal;75 - 95;24 - 30
29/01/2018;Jakarta Selatan;Pagi;Hujan Petir;75 - 95;24 - 30
29/01/2018;Jakarta Selatan;Siang;Hujan Ringan;75 - 95;24 - 30
29/01/2018;Jakarta Timur;Dini Hari;Berawan;75 - 95;24 - 30
29/01/2018;Jakarta Timur;Malam;Berawan Tebal;75 - 95;24 - 30
29/01/2018;Jakarta Timur;Pagi;Hujan Petir;75 - 95;24 - 30
29/01/2018;Jakarta Timur;Siang;Hujan Lokal ;75 - 95;24 - 30
29/01/2018;Jakarta Utara;Dini Hari;Hujan Ringan;75 - 95;24 - 30
29/01/2018;Jakarta Utara;Malam;Berawan Tebal;75 - 95;24 - 30
29/01/2018;Jakarta Utara;Pagi;Hujan Lokal;75 - 95;24 - 30
29/01/2018;Jakarta Utara;Siang;Berawan;75 - 95;24 - 30
29/01/2018;Kepulauan Seribu;Dini Hari;Berawan;75 - 95;24 - 30
29/01/2018;Kepulauan Seribu;Malam;Berawan;75 - 95;24 - 30
29/01/2018;Kepulauan Seribu;Pagi;Hujan Lokal;75 - 95;24 - 30
29/01/2018;Kepulauan Seribu;Siang;Berawan;75 - 95;24 - 30
30/01/2018;Jakarta Barat;Dini Hari;Berawan;75 - 95;23 - 30
30/01/2018;Jakarta Barat;Malam;Berawan;75 - 95;23 - 30
30/01/2018;Jakarta Barat;Pagi;Hujan Lokal;75 - 95;23 - 30
30/01/2018;Jakarta Barat;Siang;Hujan Ringan;75 - 95;23 - 30
30/01/2018;Jakarta Pusat;Dini Hari;Berawan;75 - 95;23 - 30
30/01/2018;Jakarta Pusat;Malam;Berawan;75 - 95;23 - 30
30/01/2018;Jakarta Pusat;Pagi;Berawan;75 - 95;23 - 30
30/01/2018;Jakarta Pusat;Siang;Hujan Ringan;75 - 95;23 - 30
30/01/2018;Jakarta Selatan;Dini Hari;Berawan;75 - 95;23 - 30
30/01/2018;Jakarta Selatan;Malam;Hujan Lokal;75 - 95;23 - 30
30/01/2018;Jakarta Selatan;Pagi;Hujan Lokal;75 - 95;23 - 30
30/01/2018;Jakarta Selatan;Siang;Hujan Petir;75 - 95;23 - 30
30/01/2018;Jakarta Timur;Dini Hari;Berawan;75 - 95;23 - 30
30/01/2018;Jakarta Timur;Malam;Hujan Lokal;75 - 95;23 - 30
30/01/2018;Jakarta Timur;Pagi;Berawan;75 - 95;23 - 30
30/01/2018;Jakarta Timur;Siang;Hujan Petir;75 - 95;23 - 30
30/01/2018;Jakarta Utara;Dini Hari;Berawan;75 - 95;23 - 30
30/01/2018;Jakarta Utara;Malam;Berawan;75 - 95;23 - 30
30/01/2018;Jakarta Utara;Pagi;Berawan;75 - 95;23 - 30
30/01/2018;Jakarta Utara;Siang;Hujan Ringan;75 - 95;23 - 30
30/01/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;75 - 95;23 - 30
30/01/2018;Kepulauan Seribu;Malam;Berawan;75 - 95;23 - 30
30/01/2018;Kepulauan Seribu;Pagi;Berawan;75 - 95;23 - 30
30/01/2018;Kepulauan Seribu;Siang;Berawan;75 - 95;23 - 30
31/01/2018;Jakarta Barat;Dini Hari;Hujan Ringan;70 - 95 ;24 - 31
31/01/2018;Jakarta Barat;Malam;Hujan Lokal;70 - 95 ;24 - 31
31/01/2018;Jakarta Barat;Pagi;Cerah Berawan;70 - 95 ;24 - 31
31/01/2018;Jakarta Barat;Siang;Hujan Lokal;70 - 95 ;24 - 31
31/01/2018;Jakarta Pusat;Dini Hari;Hujan Ringan;70 - 95 ;24 - 31
31/01/2018;Jakarta Pusat;Malam;Hujan Lokal;70 - 95 ;24 - 31
31/01/2018;Jakarta Pusat;Pagi;Cerah Berawan;70 - 95 ;24 - 31
31/01/2018;Jakarta Pusat;Siang;Hujan Lokal;70 - 95 ;24 - 31
31/01/2018;Jakarta Selatan;Dini Hari;Hujan Ringan;70 - 95 ;24 - 31
31/01/2018;Jakarta Selatan;Malam;Hujan Ringan;70 - 95 ;24 - 31
31/01/2018;Jakarta Selatan;Pagi;Cerah Berawan;70 - 95 ;24 - 31
31/01/2018;Jakarta Selatan;Siang;Hujan Sedang;70 - 95 ;24 - 31
31/01/2018;Jakarta Timur;Dini Hari;Hujan Ringan;70 - 95 ;24 - 31
31/01/2018;Jakarta Timur;Malam;Hujan Ringan;70 - 95 ;24 - 31
31/01/2018;Jakarta Timur;Pagi;Cerah Berawan;70 - 95 ;24 - 31
31/01/2018;Jakarta Timur;Siang;Hujan Sedang;70 - 95 ;24 - 31
31/01/2018;Jakarta Utara;Dini Hari;Hujan Ringan;70 - 95 ;24 - 31
31/01/2018;Jakarta Utara;Malam;Cerah Berawan;70 - 95 ;24 - 31
31/01/2018;Jakarta Utara;Pagi;Cerah Berawan;70 - 95 ;24 - 31
31/01/2018;Jakarta Utara;Siang;Hujan Sedang;70 - 95 ;24 - 31
31/01/2018;Kepulauan Seribu;Dini Hari;Hujan Sedang;70 - 95 ;24 - 31
31/01/2018;Kepulauan Seribu;Malam;Hujan Sedang;70 - 95 ;24 - 31
31/01/2018;Kepulauan Seribu;Pagi;Cerah Berawan;70 - 95 ;24 - 31
31/01/2018;Kepulauan Seribu;Siang;Cerah Berawan;70 - 95 ;24 - 31
01/02/2018;Jakarta Barat;Dini Hari;Cerah Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Barat;Malam;Cerah Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Barat;Pagi;Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Barat;Siang;Hujan Lokal;65 - 95;23 - 32
01/02/2018;Jakarta Pusat;Dini Hari;Cerah Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Pusat;Malam;Cerah Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Pusat;Pagi;Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Pusat;Siang;Hujan Lokal;65 - 95;23 - 32
01/02/2018;Jakarta Selatan;Dini Hari;Cerah Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Selatan;Malam;Cerah Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Selatan;Pagi;Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Selatan;Siang;Hujan Lokal;65 - 95;23 - 32
01/02/2018;Jakarta Timur;Dini Hari;Cerah Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Timur;Malam;Cerah Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Timur;Pagi;Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Timur;Siang;Hujan Ringan;65 - 95;23 - 32
01/02/2018;Jakarta Utara;Dini Hari;Cerah Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Utara;Malam;Cerah Berawan;65 - 95;23 - 32
01/02/2018;Jakarta Utara;Pagi;Hujan Lokal;65 - 95;23 - 32
01/02/2018;Jakarta Utara;Siang;Berawan;65 - 95;23 - 32
01/02/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;65 - 95;23 - 32
01/02/2018;Kepulauan Seribu;Malam;Berawan;65 - 95;23 - 32
01/02/2018;Kepulauan Seribu;Pagi;Hujan Lokal;65 - 95;23 - 32
01/02/2018;Kepulauan Seribu;Siang;Berawan;65 - 95;23 - 32
03/02/2018;Jakarta Barat;Dini Hari;Berawan Tebal;65 - 100;23 - 31
03/02/2018;Jakarta Barat;Malam;Berawan;65 - 100;23 - 31
03/02/2018;Jakarta Barat;Pagi;Berawan;65 - 100;23 - 31
03/02/2018;Jakarta Barat;Siang;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Jakarta Pusat;Dini Hari;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Jakarta Pusat;Malam;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Jakarta Pusat;Pagi;Berawan;65 - 100;23 - 31
03/02/2018;Jakarta Pusat;Siang;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Jakarta Selatan;Dini Hari;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Jakarta Selatan;Malam;Berawan;65 - 100;23 - 31
03/02/2018;Jakarta Selatan;Pagi;Berawan;65 - 100;23 - 31
03/02/2018;Jakarta Selatan;Siang;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Jakarta Timur;Dini Hari;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Jakarta Timur;Malam;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Jakarta Timur;Pagi;Berawan;65 - 100;23 - 31
03/02/2018;Jakarta Timur;Siang;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Jakarta Utara;Dini Hari;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Jakarta Utara;Malam;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Jakarta Utara;Pagi;Berawan;65 - 100;23 - 31
03/02/2018;Jakarta Utara;Siang;Berawan;65 - 100;23 - 31
03/02/2018;Kepulauan Seribu;Dini Hari;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Kepulauan Seribu;Malam;Hujan Lokal;65 - 100;23 - 31
03/02/2018;Kepulauan Seribu;Pagi;Berawan;65 - 100;23 - 31
03/02/2018;Kepulauan Seribu;Siang;Berawan;65 - 100;23 - 31
04/02/2018;Jakarta Barat;Dini Hari;Hujan Ringan;75 - 95;23 - 32
04/02/2018;Jakarta Barat;Malam;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Jakarta Barat;Pagi;Berawan;75 - 95;23 - 32
04/02/2018;Jakarta Barat;Siang;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Jakarta Pusat;Dini Hari;Hujan Ringan;75 - 95;23 - 32
04/02/2018;Jakarta Pusat;Malam;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Jakarta Pusat;Pagi;Berawan;75 - 95;23 - 32
04/02/2018;Jakarta Pusat;Siang;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Jakarta Selatan;Dini Hari;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Jakarta Selatan;Malam;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Jakarta Selatan;Pagi;Berawan Tebal;75 - 95;23 - 32
04/02/2018;Jakarta Selatan;Siang;Hujan Petir;75 - 95;23 - 32
04/02/2018;Jakarta Timur;Dini Hari;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Jakarta Timur;Malam;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Jakarta Timur;Pagi;Berawan Tebal;75 - 95;23 - 32
04/02/2018;Jakarta Timur;Siang;Hujan Petir;75 - 95;23 - 32
04/02/2018;Jakarta Utara;Dini Hari;Hujan Petir;75 - 95;23 - 32
04/02/2018;Jakarta Utara;Malam;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Jakarta Utara;Pagi;Berawan;75 - 95;23 - 32
04/02/2018;Jakarta Utara;Siang;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Kepulauan Seribu;Dini Hari;Hujan Petir;75 - 95;23 - 32
04/02/2018;Kepulauan Seribu;Malam;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Kepulauan Seribu;Pagi;Hujan Lokal;75 - 95;23 - 32
04/02/2018;Kepulauan Seribu;Siang;Hujan Lokal;75 - 95;23 - 32
