umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
19.0,Laki-laki,PNS,Kendari,5134261.673350844,0,0,67.89517584924694,160.91176371362064,Merpati,1,S1,0.4051390456026436
46.0,Laki-laki,Freelance,Manokwari,9885925.655248707,0,0,67.20396238134765,159.98732749979783,Merpati,1,S1,0.2517334874618512
48.0,Laki-laki,PNS,Palangkaraya,12479961.687378062,0,1,62.537331371710344,155.7137958303093,Moonsilk,1,SMA,0.85955255389802
34.0,Laki-laki,PNS,Tanjungselor,5311308.656430021,0,0,60.097417153401224,162.2960347306215,Merpati,1,S1,0.3818074953299084
37.0,Perempuan,PNS,Banda Aceh,8603858.539612858,0,0,47.64229332531299,154.75720650265808,Shoulder & Head,0,S1,0.2336128707584509
27.0,Laki-laki,Pegawai swasta,Jayapura,9077090.123785432,0,0,45.712299561796456,152.60097792401172,Deadbuoy,1,S1,0.3002919902370352
41.0,Laki-laki,PNS,Manokwari,19421976.529651485,0,1,53.880410673569855,155.8934509154476,Pantone,1,S1,0.7907685902553799
29.0,Perempuan,Pegawai swasta,Samarinda,4422701.521308654,0,1,54.84790501943423,149.95910955823345,Shoulder & Head,1,S1,0.5397005468876959
58.0,Laki-laki,Pegawai swasta,Semarang,8295850.609272514,0,0,49.817448020880875,157.86416299710353,Merpati,0,SMA,0.4365690037061745
15.0,Perempuan,PNS,Jakarta,6247992.533304225,0,0,59.7740456421762,162.7811444003558,Deadbuoy,1,S1,0.27988609956806054
33.0,Laki-laki,Pegawai swasta,Tanjung Pinang,6763558.136140693,0,0,61.39621959214593,160.5199258954621,Shoulder & Head,1,S1,0.314008620384696
49.0,Perempuan,PNS,Banda Aceh,10581096.899634559,0,1,59.411149918508286,151.7845401911775,Pantone,0,SMA,0.5936546106145056
45.0,Laki-laki,PNS,Jambi,4943890.000708125,0,0,51.366953830664876,156.00139768624484,Pantone,1,S1,0.43283540486443006
41.0,Laki-laki,Freelance,Pekanbaru,6208704.233408398,0,0,57.66561469570057,158.05248493728934,Deadbuoy,0,S1,0.27511104221628857
12.0,Laki-laki,,Banda Lampung,9010068.661653131,0,1,51.4052742258471,149.85446444786993,Deadbuoy,0,S1,0.5311848446930805
29.0,Laki-laki,PNS,Gorontalo,9438415.347592324,0,1,50.25417580481788,148.2353693399788,Deadbuoy,1,SMA,0.752585268536068
38.0,Perempuan,Freelance,Yogyakarta,6743148.567570112,0,1,57.09846475820132,144.57531210797165,Shoulder & Head,1,SD,0.49223879297571116
41.0,Laki-laki,PNS,Jakarta,7472598.806346254,0,0,48.934842523729166,155.1562916561499,Moonsilk,0,S1,0.47124402170263957
42.0,Laki-laki,Pegawai swasta,Mamuju,6973931.174085307,0,0,46.26238963592104,149.43750418340477,Shoulder & Head,0,S1,0.3669258748317004
44.0,Laki-laki,PNS,Jambi,6846297.363370723,0,0,55.06452872114997,152.78155314499395,Merpati,0,S1,0.41966802444668755
37.0,Laki-laki,Pegawai swasta,Jakarta,13211773.741539894,0,1,46.3719311842403,155.07634049577047,Pantone,0,SMA,0.5588226661904421
41.0,Laki-laki,Freelance,Bengkulu,6925298.540384956,0,1,56.07118309970111,166.16640234881424,Moonsilk,1,SMP,0.6424863992984597
51.0,Perempuan,Pengangguran,Gorontalo,7355726.841138966,0,0,47.556099571290616,150.01795502208873,Merpati,0,S1,0.6435681124995275
43.0,Laki-laki,PNS,Manado,14994172.254359424,0,0,55.10500833980928,159.46644158456553,Pantone,1,S1,0.5045789978648227
55.0,Perempuan,Pegawai swasta,Jayapura,13035277.121447064,0,0,48.90882640615813,157.5199496592069,Moonsilk,0,S1,0.21334086643322436
27.0,Laki-laki,PNS,Banjarmasin,6201448.563978352,0,0,51.353886578385215,161.07394610364793,Deadbuoy,0,S1,0.31935512992735227
35.0,Laki-laki,Freelance,Banda Aceh,6190111.125802099,0,1,52.5684891169188,153.2311745915121,Deadbuoy,1,SMA,0.5301063607382375
41.0,Laki-laki,PNS,Jakarta,9254342.049236488,0,1,67.30261826534056,165.99065785737247,Pantone,0,S1,0.7198927914412333
46.0,Laki-laki,Pegawai swasta,Tanjung Pinang,4793361.957162157,0,0,48.908700176515836,155.26376197012812,Deadbuoy,0,S1,0.23355485451697544
56.0,Perempuan,PNS,Samarinda,6624612.844799132,0,0,49.940055414081,151.20950966618906,Shoulder & Head,1,S1,0.4269890352459982
42.0,Laki-laki,PNS,Kendari,5594163.55627081,0,1,55.20813448528597,159.07104140769474,Moonsilk,1,S3,0.7712316792780194
47.0,Laki-laki,Pegawai swasta,Gorontalo,6017771.521455,0,0,46.79479380930566,154.47401465098568,Pantone,0,S1,0.3162081123460513
37.0,Perempuan,Freelance,Tanjung Pinang,7190337.395451998,0,1,50.56001062147388,155.38758878358988,Deadbuoy,1,S1,0.4075082058112341
61.0,Laki-laki,Pengangguran,Tanjung Pinang,6559446.617895824,1,0,62.19129870008514,165.94743651619527,Moonsilk,0,S1,0.9153258073011339
50.0,Laki-laki,Pegawai swasta,Denpasar,4786943.304402284,0,0,66.69279241058582,164.63385675231999,Merpati,1,S1,0.4176346550333091
36.0,Laki-laki,Pegawai swasta,Pangkalpinang,6880799.663144627,0,0,63.53344938204224,163.43134422651542,Moonsilk,1,SMA,0.3809040082581043
26.0,Laki-laki,PNS,Padang,7111418.931682606,0,0,44.92217305592363,155.4444120232545,Pantone,1,S1,0.40888938111776824
29.0,Laki-laki,Pegawai swasta,Surabaya,20392880.73970401,0,0,44.09053090963168,154.02218612082274,Pantone,1,S2,0.41922699116518886
41.0,Laki-laki,Pegawai swasta,Banda Aceh,11250513.227699181,0,0,47.480158666036935,162.14950552136776,Pantone,0,SMA,0.27730919130324
37.0,Laki-laki,Pengangguran,Tanjungselor,7213325.891055607,0,0,44.583220838931474,145.52479569960923,Deadbuoy,0,S1,0.4504484129485954
27.0,Perempuan,Pegawai swasta,Pangkalpinang,14731779.632525146,0,0,60.60804604923023,167.56944035325665,Merpati,0,S1,0.19621632790234753
37.0,Perempuan,PNS,Manado,12816854.69368328,0,0,51.402520112290794,152.47954405582817,Moonsilk,1,S1,0.4368902976449377
39.0,Laki-laki,Pegawai swasta,Banda Lampung,17801112.16550035,0,1,48.224209615441325,150.92150172676716,Pantone,0,SMA,0.5080718251803786
37.0,Laki-laki,Pegawai swasta,Medan,11386492.445585474,0,0,44.37515612692045,154.64526212261595,Moonsilk,0,SMA,0.25459241789101317
62.0,Perempuan,PNS,Bandung,16324707.691617683,1,0,53.42216334972831,159.03102564560655,Moonsilk,1,SMA,0.6308998147642632
30.0,Perempuan,PNS,Samarinda,16220078.36413997,0,0,45.3805516464786,146.69488634249777,Deadbuoy,1,S1,0.2554525293719512
38.0,Perempuan,Freelance,Tanjung Pinang,6232925.923308662,0,0,41.931895873646056,150.08535595326066,Moonsilk,0,S1,-0.09705965384991558
41.0,Perempuan,Freelance,Jambi,4265572.288974855,0,0,47.50835864951855,149.08558053165228,Shoulder & Head,0,S1,0.021527634955915628
31.0,Laki-laki,Pegawai swasta,Jakarta,12627720.636539966,0,0,80.76923385640006,171.13313016460765,Moonsilk,0,S1,0.28426827297763535
29.0,Perempuan,Pengangguran,Sofifi,8850716.853840286,0,0,51.93798688955903,165.22444007713455,Merpati,1,S2,0.4829274769223598
34.0,Laki-laki,PNS,Denpasar,22664088.538341045,0,0,60.97180983433974,159.43483023280044,Shoulder & Head,1,SMA,0.5459365164835847
47.0,Laki-laki,Pegawai swasta,Pontianak,12546101.651350278,0,0,54.93678946492554,156.3383963158413,Pantone,1,S1,0.5263308649624103
40.0,Laki-laki,Pegawai swasta,Surabaya,15102410.284436636,0,0,54.685480910545316,148.73526270563053,Shoulder & Head,0,SMA,0.21957286286478586
46.0,Perempuan,PNS,Palembang,5985200.416457231,0,0,46.080345947562904,154.10927501748313,Moonsilk,0,S1,0.3975369625801145
44.0,Laki-laki,PNS,Jambi,12885657.72101504,0,0,54.41173648809571,158.09825454695633,Merpati,1,SMP,0.5464785951864811
43.0,Perempuan,,Samarinda,9506140.59201859,0,0,57.2219984470853,158.71472531126557,Pantone,1,S1,0.2342272994311707
29.0,Laki-laki,Pegawai swasta,Denpasar,6235620.174065088,0,1,54.25697853038827,155.88105656589536,Pantone,0,S1,0.4665223217099154
46.0,Laki-laki,PNS,Ambon,4231924.819061387,0,0,61.437445087643354,159.67832838763618,Shoulder & Head,1,SMP,0.526222034481693
33.0,Laki-laki,PNS,Palangkaraya,4113288.941142381,0,0,63.34804011995948,166.36536290653373,Shoulder & Head,0,SMP,0.3235877142002224
47.0,Perempuan,PNS,Sofifi,10686168.293020733,0,1,61.02252038544718,161.9804425043512,Merpati,0,S1,0.5780505759376355
42.0,Perempuan,PNS,Bandung,5623923.668996131,0,0,61.007196638205286,152.33201937412178,Merpati,0,S1,0.19745548512284872
46.0,Laki-laki,Pegawai swasta,Mataram,12523297.671308398,0,0,50.15752184647413,154.6738546582608,Merpati,1,SMA,0.3746693963916603
8.0,Laki-laki,Freelance,Kupang,4201682.157953742,0,0,52.66777507379578,152.35165680276972,Shoulder & Head,0,S1,0.08591303218657308
40.0,Laki-laki,Pegawai swasta,Bengkulu,11038112.732536921,0,0,54.802065392364284,164.2592635908407,Shoulder & Head,1,S1,0.3929863112201029
45.0,Perempuan,PNS,Palangkaraya,20373072.52728842,0,0,46.91085778461171,149.70770746103344,Shoulder & Head,1,S1,0.46077487384372945
25.0,Laki-laki,Pegawai swasta,Gorontalo,6471081.218672979,0,0,48.266737062847426,156.05468453842772,Pantone,1,SMP,0.23791969943225566
29.0,Laki-laki,PNS,Ambon,11109965.42125938,0,1,52.76234313486308,159.36614663082992,Deadbuoy,0,S2,0.6956516114220805
43.0,Laki-laki,PNS,Padang,9175676.471131466,0,0,48.88001221966864,154.1548759026852,Merpati,0,S1,0.4308081859767309
28.0,Perempuan,Freelance,Denpasar,8921408.874520391,0,0,49.0323860160144,143.94258502461267,Merpati,1,S1,0.11288805391937305
33.0,Laki-laki,Pegawai swasta,Sofifi,7973697.774768214,0,0,46.47274132197994,152.47481057541148,Deadbuoy,1,S1,0.3491098537440835
34.0,Laki-laki,PNS,Semarang,9671942.278550997,0,0,52.11946298407676,150.3021924647558,Moonsilk,0,S1,0.33041139944560505
30.0,Laki-laki,PNS,Sofifi,8154413.624738641,0,0,48.11588352145017,158.10390383626788,Shoulder & Head,0,SMA,0.35767520939817715
47.0,Perempuan,PNS,Ambon,7878717.1763885915,0,0,59.75557925470893,159.07458093682808,Deadbuoy,0,S1,0.27986853689870805
48.0,Perempuan,PNS,Medan,6651380.983284657,0,0,52.703955528372276,164.8586132055168,Shoulder & Head,1,S1,0.41375705437248417
33.0,Laki-laki,Pegawai swasta,Semarang,8756895.632648144,0,1,50.473758103367246,151.77520901919144,Deadbuoy,1,S1,0.5528338393251683
49.0,Laki-laki,Freelance,Manado,6158229.615868778,0,0,61.569110265417535,153.90834584836495,Shoulder & Head,1,SMA,0.28896644363904306
33.0,Laki-laki,Pegawai swasta,Jakarta,13717293.11742492,0,0,70.27560030240728,158.08566624448895,Merpati,0,SMP,0.15776760955213637
47.0,Laki-laki,Pegawai swasta,Mamuju,2937563.607333835,0,1,47.64206526457332,146.48695446907553,Shoulder & Head,0,S1,0.597025210346111
37.0,Laki-laki,PNS,Palembang,6903892.222919238,0,0,52.301425477452376,152.14815665294535,Shoulder & Head,1,SMA,0.43472313393990114
51.0,Perempuan,Pegawai swasta,Ambon,6484314.616521689,0,0,55.630601417604616,160.22911210080812,Deadbuoy,1,S1,0.44947393863810636
43.0,Laki-laki,Freelance,Mamuju,3473741.416298985,0,0,50.834572219373975,163.4429381243647,Moonsilk,0,S1,0.20857900213153993
33.0,Perempuan,Freelance,Pontianak,9516035.079881351,0,0,56.90637681247544,161.6453594585964,Pantone,1,SMA,0.14401294327433997
36.0,Laki-laki,Pegawai swasta,Serang,12608854.245746361,0,0,63.68315655447944,159.40548443718126,Deadbuoy,0,S1,0.2653067642555048
32.0,Laki-laki,Freelance,Sofifi,7517138.665744437,0,0,55.731875093230165,160.48141390638446,Merpati,1,S1,0.22190187232262157
41.0,Laki-laki,Pegawai swasta,Palu,18849678.1689081,0,0,58.337594439283826,157.88395029962783,Shoulder & Head,0,S1,0.22983231972976567
47.0,Laki-laki,PNS,Bandung,4443084.047008654,0,0,56.44249419396539,153.8007315971529,Shoulder & Head,1,S3,0.5539021615307521
24.0,Perempuan,PNS,Makassar,6377110.686523634,0,0,60.37597127709879,152.3942809372319,Shoulder & Head,1,S1,0.25727078920510016
43.0,Laki-laki,PNS,Palangkaraya,11587923.522688901,0,0,49.63570832813387,151.42205054286347,Merpati,0,S1,0.44409708626760946
41.0,Laki-laki,PNS,Banda Aceh,7746219.276686233,0,0,52.080254954040505,150.5689278779656,Shoulder & Head,1,SMA,0.5856689207309453
36.0,Laki-laki,Freelance,Banda Lampung,18348371.7666009,0,1,45.502600425892375,153.76941691470225,Pantone,0,SMA,0.41281693918240203
36.0,Laki-laki,PNS,Serang,9084672.174700059,0,0,57.112289190447726,156.5392622415012,Pantone,1,S1,0.3701429372750884
42.0,Perempuan,PNS,Bandung,15376259.733784525,0,0,61.95489752516911,160.79729749826765,Pantone,0,S1,0.2839613540977227
35.0,Laki-laki,PNS,Tanjungselor,7887557.297666132,0,0,71.82783773332105,158.46987619561492,Merpati,0,SMP,0.23914809854295105
35.0,Laki-laki,Pegawai swasta,Palembang,6488339.4260665085,0,0,64.85553449481428,162.8071837883317,Shoulder & Head,1,S1,0.2624503935019745
22.0,Perempuan,Pegawai swasta,Denpasar,5080461.814873707,0,0,82.88034518088804,169.96923845401994,Moonsilk,1,S3,0.2870023932181239
37.0,Laki-laki,PNS,Tanjungselor,9387591.999317747,0,0,49.23220395197849,148.32908921066016,Pantone,1,S1,0.4118238693722624
47.0,Laki-laki,Pegawai swasta,Yogyakarta,7877742.07593001,0,0,71.59861332789859,156.28868750057887,Pantone,0,S1,0.3897583660349306
54.0,Perempuan,Freelance,Pekanbaru,15332403.889171641,0,0,55.17226576977126,151.63097092289,Merpati,0,S2,0.15501485801635892
29.0,Laki-laki,PNS,Pekanbaru,5954501.488447864,0,1,55.28624397224118,157.74157518061648,Merpati,1,SMA,0.681780893426613
52.0,Laki-laki,Pegawai swasta,Pangkalpinang,7581422.570887862,0,1,45.65146149379818,157.8445135303675,Merpati,1,SMP,0.8130584937408565
48.0,Perempuan,Pegawai swasta,Jayapura,10967076.440391228,0,0,61.48585744091962,161.19430515271156,Moonsilk,0,S1,0.2477293910468023
31.0,Perempuan,Pegawai swasta,Palangkaraya,12491212.832422357,0,0,46.41406626578761,141.92502562687326,Shoulder & Head,0,SMA,0.043058495121038876
33.0,Laki-laki,Pegawai swasta,Bengkulu,29527931.28790827,0,0,79.32720620776045,175.18354337923168,Merpati,0,SMA,0.20747055394715522
28.0,Perempuan,Pegawai swasta,Medan,3916307.1840397604,0,1,48.45207588460429,149.82155583449756,Deadbuoy,0,S1,0.46069024102587747
35.0,Perempuan,PNS,Bengkulu,6505725.435351367,0,0,62.015211981536694,158.3487050745602,Pantone,1,SMA,0.3663651273791906
29.0,Laki-laki,PNS,Mamuju,5337730.451714901,0,1,49.541515296724796,150.30989814879368,Merpati,1,SD,0.7000062881110667
36.0,Laki-laki,Pegawai swasta,Manokwari,8704778.781008974,0,1,53.031489410594155,152.16557749843443,Deadbuoy,0,S1,0.5587467516597746
24.0,Perempuan,Pegawai swasta,Banjarmasin,11037633.191785984,0,1,50.68377298090617,150.1756690456197,Pantone,1,SMA,0.4861914655951048
33.0,Laki-laki,Pegawai swasta,Tanjungselor,7173473.412637289,0,0,51.44910816069193,157.0731766893588,Pantone,1,S2,0.23604776196323918
37.0,Perempuan,Freelance,Jakarta,12501064.745332338,0,0,103.2189487237014,177.36588793539048,Moonsilk,1,S1,0.15585510303433922
39.0,Laki-laki,Pengangguran,Bandung,15171895.827097835,0,0,52.11866474702141,155.91980146680004,Shoulder & Head,1,SMA,0.6911948196764955
26.0,Laki-laki,Freelance,Surabaya,9410125.967891218,0,0,48.715105325057934,153.05105376612204,Merpati,1,S1,0.1122691103908835
33.0,Perempuan,Pegawai swasta,Palangkaraya,10875371.459749848,0,0,54.52642471087465,155.3824640222862,Merpati,0,S1,0.0686969459619063
56.0,Laki-laki,PNS,Tanjungselor,6523843.639449168,0,0,47.78945346168563,148.86476809248728,Moonsilk,0,S1,0.520747157802099
49.0,Laki-laki,Pegawai swasta,Denpasar,10813683.052376142,0,0,45.01611954229559,150.6511178946645,Pantone,1,S1,0.4021258666217873
19.0,Perempuan,PNS,Palu,12377461.338589858,0,0,58.13927470800448,159.13507004696547,Merpati,1,S2,0.33235343683334834
20.0,Perempuan,PNS,Manado,14434877.927988498,0,0,72.34789682382626,166.74004941667144,Shoulder & Head,1,S1,0.3933855823975816
20.0,Laki-laki,PNS,Tanjungselor,5204193.672575901,0,0,50.6268714904062,160.99384983878016,Merpati,1,S1,0.42176595061517275
46.0,Perempuan,Pengangguran,Manokwari,8063115.631571195,0,0,54.747737832530234,159.79540385241648,Moonsilk,0,SMP,0.5493894461744685
49.0,Perempuan,Freelance,Pekanbaru,7785444.463031264,0,0,49.49323177100574,154.20640375243255,Moonsilk,0,SMP,0.08354234693608686
47.0,Laki-laki,Pegawai swasta,Gorontalo,14258984.428759117,0,0,46.93026930835814,159.0508419662711,Pantone,1,S1,0.35122352949244395
43.0,Laki-laki,Pegawai swasta,Jambi,22133521.385286674,0,0,61.48149792734475,157.5015755202821,Pantone,1,S1,0.490900204480002
47.0,Laki-laki,PNS,Jayapura,5492669.898971081,0,0,50.53004191373379,153.68552776285458,Deadbuoy,1,S2,0.41765266774798215
31.0,Laki-laki,PNS,Surabaya,6604304.919742923,0,0,43.8198475829338,150.22961697652545,Moonsilk,0,S2,0.36308010050458656
42.0,Perempuan,Pegawai swasta,Pekanbaru,15360065.945814181,0,0,62.66217544683049,159.80066412550042,Merpati,1,S2,0.3688215788067335
48.0,Laki-laki,PNS,Denpasar,5295375.968478947,0,0,53.88168449900355,156.71498751955448,Shoulder & Head,0,S2,0.4094125238419927
48.0,Laki-laki,PNS,Kendari,6466397.6665022075,0,1,50.615711621400266,155.54401445678525,Merpati,1,S1,0.8151960594874138
31.0,Laki-laki,Pegawai swasta,Mataram,3075218.7807656843,0,0,52.495764277685126,154.10601821776982,Deadbuoy,1,S1,0.30334841991300465
37.0,Laki-laki,Pegawai swasta,Banjarmasin,5226571.063028086,0,0,53.42321272645273,162.2397725747008,Pantone,1,SMA,0.32779898343507385
43.0,Laki-laki,Pegawai swasta,Palu,9947825.66257881,0,0,54.88648354696971,160.41491313087505,Shoulder & Head,1,S1,0.38401017676254534
50.0,Perempuan,PNS,Banda Aceh,7182917.406858599,0,0,49.40543705593295,151.3843247146719,Moonsilk,1,S1,0.4762222416693033
27.0,Laki-laki,PNS,Palangkaraya,22360394.823414028,0,0,44.19963915795427,153.26767623713064,Moonsilk,0,SMA,0.42665687803552726
54.0,Laki-laki,Freelance,Manado,14931442.071493227,0,0,49.091976608273654,155.47620997826974,Moonsilk,1,S1,0.37649382101332135
14.0,Laki-laki,PNS,Banjarmasin,7122275.26371633,0,0,52.03031145823341,160.22478189458047,Deadbuoy,0,SMA,0.3297272154347985
47.0,Perempuan,Pegawai swasta,Denpasar,14797891.916338317,0,1,57.23846292345155,161.77083798224933,Merpati,0,S2,0.4678080008844474
40.0,Laki-laki,Pegawai swasta,Bengkulu,9392279.55323572,0,0,51.794863471768956,155.9949907522377,Pantone,0,SMA,0.13360750560966506
35.0,Perempuan,Pegawai swasta,Palembang,10867108.012091488,0,0,51.63265683262462,152.26161711022448,Deadbuoy,1,S1,0.1524810518843595
21.0,Perempuan,PNS,Palangkaraya,7798859.95215232,0,0,48.423455369017,153.83640400463094,Pantone,1,S1,0.2651480561549306
41.0,Laki-laki,PNS,Medan,5211186.015757679,0,0,67.03682746514673,171.53589186038607,Moonsilk,1,S2,0.5126360357897608
43.0,Laki-laki,Pegawai swasta,Palu,10192978.274033075,0,1,46.436738357666876,147.38543781080944,Pantone,0,SMA,0.5306596179510866
53.0,Laki-laki,Pegawai swasta,Sofifi,8756807.862821687,0,0,78.15156635162865,162.90425968074186,Merpati,0,S1,0.33855757776461337
39.0,Perempuan,Freelance,Kendari,5108684.354535775,0,0,51.445188471282435,160.21847057822762,Pantone,0,S1,-0.037726184067156006
46.0,Laki-laki,Freelance,Yogyakarta,15592851.548741516,0,0,61.43558746620124,166.3894650301786,Deadbuoy,1,SMA,0.4139289332016982
41.0,Laki-laki,Freelance,Palu,8347937.891174772,0,0,59.87584092035745,163.07954160583313,Deadbuoy,0,S1,0.18949107463373185
25.0,Perempuan,PNS,Pekanbaru,11062008.641457867,0,0,42.83781174593448,143.27081259722547,Merpati,0,S1,0.27644881711634783
39.0,Laki-laki,PNS,Palu,7875747.820299225,0,0,67.95895066830641,163.63251696097763,Deadbuoy,1,S1,0.42367187153032676
34.0,Laki-laki,Pegawai swasta,Sofifi,13778614.006951284,0,0,46.11263614242688,159.47273265769826,Moonsilk,1,SMP,0.30741373814099326
18.0,Perempuan,Freelance,Padang,6477260.577785718,0,0,52.378655861755604,152.14890190018306,Shoulder & Head,0,S1,-0.0007984244342742978
33.0,Perempuan,PNS,Banjarmasin,4375744.257721017,0,0,63.03509879600668,159.8446398899341,Shoulder & Head,1,SMA,0.3634929211739821
36.0,Laki-laki,PNS,Jayapura,5916992.553039287,0,0,48.85593181341685,154.06427185092875,Moonsilk,1,S1,0.34251033340321757
41.0,Perempuan,PNS,Jambi,9358097.797248548,0,0,55.81923583304177,163.39996595044136,Deadbuoy,0,S1,0.37806983307369885
43.0,Perempuan,Freelance,Banda Lampung,7709439.994849446,0,1,57.70381712252919,158.46034056034182,Shoulder & Head,1,S1,0.6041625964752456
36.0,Laki-laki,PNS,Samarinda,6688186.841342198,0,0,47.57225340419377,158.5668580915002,Pantone,0,S1,0.34254248845638013
39.0,Perempuan,PNS,Semarang,10432601.864822805,0,1,45.697905440250445,163.78796275644393,Pantone,0,S1,0.537400180531133
44.0,Perempuan,Freelance,Makassar,11395124.761982003,0,0,50.55368257252559,153.98290358866544,Deadbuoy,0,SMP,0.08196001024635469
47.0,Perempuan,Pegawai swasta,Pekanbaru,4617378.555157971,0,0,46.04028451988989,145.79890387052345,Deadbuoy,0,SMA,0.15370691221012112
45.0,Laki-laki,Pegawai swasta,Palu,11071475.04385752,0,0,61.817205533320184,161.1595561739909,Merpati,1,S1,0.4710536448331774
37.0,Laki-laki,PNS,Yogyakarta,9231360.783638006,0,0,51.56557487328294,161.09480428509045,Shoulder & Head,1,SMA,0.4609525645326592
33.0,Laki-laki,Pegawai swasta,Tanjungselor,17939430.407487396,0,0,41.98223642667829,162.82329465260827,Pantone,1,S1,0.23703990627317278
59.0,Laki-laki,Freelance,Surabaya,10631375.790563466,1,0,53.55489877849715,158.77063248583005,Merpati,1,S1,0.4823321614367734
34.0,Laki-laki,Pegawai swasta,Mamuju,6956014.091594604,0,0,46.630438667845986,150.4512245890245,Moonsilk,0,S1,0.1824968675749528
44.0,Perempuan,Pegawai swasta,Manado,10493878.044331202,0,0,59.140970045906045,163.7303421577211,Merpati,1,S1,0.34988735419416916
48.0,Laki-laki,Pegawai swasta,Ambon,6052159.373541115,0,0,44.43528396892019,156.14386725867845,Merpati,1,S1,0.32118121295709756
49.0,Perempuan,PNS,Manado,4691778.355278475,0,0,56.40879947671328,151.79419087147392,Shoulder & Head,0,SMA,0.3606661145078516
54.0,Laki-laki,Pegawai swasta,Pangkalpinang,10299637.498322228,0,1,44.927474184306874,148.92824187270733,Shoulder & Head,1,SMA,0.8309067425845821
41.0,Perempuan,PNS,Tanjungselor,14345595.060614843,0,0,47.58517610034797,156.2486376810143,Shoulder & Head,0,S1,0.30501501109589346
51.0,Perempuan,PNS,Makassar,6368360.950344042,0,0,56.740793837604514,159.92262113655266,Shoulder & Head,1,SMA,0.44141253787260515
61.0,Perempuan,Pegawai swasta,Padang,3799454.1374867004,1,0,65.76740100101406,158.30726111808704,Pantone,0,S1,0.29431476634157644
30.0,Perempuan,Pegawai swasta,Manado,6081157.9228107,0,0,52.21346229423327,153.1085585401986,Shoulder & Head,1,SMA,0.3103632229392963
62.0,Perempuan,PNS,Jayapura,10768004.416894848,1,0,48.88145107787733,144.8319504853729,Shoulder & Head,0,S1,0.5949465869588444
43.0,Perempuan,Pegawai swasta,Mamuju,5189689.345370678,0,0,51.5953576382407,160.64996002396154,Moonsilk,1,S1,0.29523525479057805
34.0,Laki-laki,PNS,Jambi,7073263.659309876,0,1,49.951542425181984,155.3757009472996,Deadbuoy,1,SMP,0.7392825262718402
38.0,Laki-laki,PNS,Jambi,5839063.613519166,0,0,57.48344946653824,158.80977167377154,Pantone,1,S1,0.37929614118787164
55.0,Laki-laki,PNS,Pekanbaru,4226082.3507008795,0,0,46.33153012740017,150.30097495459904,Moonsilk,0,S1,0.5073390355479167
36.0,Laki-laki,Pegawai swasta,Tanjung Pinang,7230589.300217187,0,0,52.68095699280677,150.94599707396867,Moonsilk,0,S1,0.26924103851028586
42.0,Laki-laki,Freelance,Padang,8852824.413839292,0,0,53.25674086546948,153.65078441655683,Deadbuoy,0,SMA,0.17081984118747126
33.0,Laki-laki,Pegawai swasta,Semarang,11615747.545505073,0,0,54.729072149782404,167.88493982804437,Merpati,0,S1,0.25633597707404
30.0,Laki-laki,Pegawai swasta,Jakarta,16516940.897518475,0,0,55.35079466209154,161.5756889318964,Pantone,0,S2,0.29300542827149123
40.0,Laki-laki,PNS,Jambi,7783742.243616125,0,0,79.66646718962377,164.90520688206547,Deadbuoy,0,SMA,0.36432508069049463
36.0,Perempuan,Freelance,Kupang,7548060.952269456,0,0,50.57590941774268,157.21555205142866,Moonsilk,1,S1,0.17008989341254646
42.0,Laki-laki,PNS,Banda Aceh,9449076.707776472,0,0,61.32151564151145,163.8758107116452,Deadbuoy,0,S1,0.37057701308162566
54.0,Laki-laki,Pegawai swasta,Manokwari,13039401.40879213,0,0,64.06203250321144,157.9058557097475,Deadbuoy,0,S1,0.41516560705814753
52.0,Laki-laki,Pegawai swasta,Jakarta,14027226.654866366,0,0,65.99573051879514,159.96383861972697,Shoulder & Head,1,S1,0.4808371340406784
55.0,Laki-laki,Pegawai swasta,Pekanbaru,6236779.232733669,0,0,59.096851140183176,161.13985489380687,Merpati,0,S1,0.4488238980552255
46.0,Laki-laki,Freelance,Bengkulu,3041525.730614172,0,0,55.070150843097466,163.30330985300156,Shoulder & Head,0,S1,0.16085472780853252
36.0,Perempuan,Pegawai swasta,Sofifi,9992182.745763501,0,0,89.99355438492927,171.64839460551278,Shoulder & Head,1,SMA,0.23767662011365254
54.0,Perempuan,Pegawai swasta,Pekanbaru,6002141.08223584,0,0,45.8093955872409,150.0383365787421,Shoulder & Head,1,S1,0.4942553468087918
46.0,Laki-laki,PNS,Mamuju,5740625.840658536,0,0,49.695719440213715,155.40245763330518,Merpati,1,SMA,0.3730744189789357
50.0,Perempuan,Pegawai swasta,Manokwari,12628361.359144138,0,0,51.5538408095427,138.48731725952698,Pantone,1,S1,0.43167288403923054
37.0,Laki-laki,Pegawai swasta,Palu,6974716.194119147,0,0,50.51560408318735,154.9188790181584,Shoulder & Head,0,SMA,0.2702933972981707
44.0,Perempuan,Pegawai swasta,Mataram,13452683.99250085,0,0,79.3020804794943,174.49273584505605,Deadbuoy,0,SMP,0.2063153429406449
26.0,Laki-laki,Freelance,Yogyakarta,5322408.183679438,0,0,58.67832882166769,164.35910068306464,Moonsilk,0,S1,0.15223904669491584
